Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
l8wbQicM,06/12/2023,08:00,BELARUS - VYSSHAYA LIGA,Energetik-BGU,Vitebsk,RELEGATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBaOoWW9,06/12/2023,08:00,INDIA - I-LEAGUE,Rajasthan United,Inter Kashi,ROUND 9,2.77,3.3,2.35,1.38,2.9,1.01,9.4,1.27,3.1,1.82,1.85,2.82,1.32,5.7,1.09,1.65,2.0,,,,,10.5,8.75,12.5,25.0,9.25,6.4,9.0,18.5,14.5,10.25,13.0,26.0,32.0,23.0,30.0,55.0,400.0
IyZQC47D,06/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Minaa,Al Najaf,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y5Kvvy92,06/12/2023,09:00,NORTH MACEDONIA - 1. MFL,Sileks,Vardar,ROUND 15,1.7,3.5,4.7,1.45,2.37,1.05,8.0,1.36,2.67,2.05,1.62,3.4,1.23,8.0,1.05,2.0,1.65,,,,,8.25,11.0,26.0,90.0,5.7,6.9,16.0,55.0,7.0,8.5,19.0,65.0,12.5,15.0,35.0,110.0,1000.0
lxDMVCGr,06/12/2023,09:00,NORTH MACEDONIA - 1. MFL,Struga,Voska Sport,ROUND 15,1.36,4.5,7.7,1.42,2.47,1.01,11.4,1.23,3.4,1.7,1.93,2.6,1.38,5.1,1.13,1.98,1.65,,,,,11.75,19.0,50.0,200.0,6.6,9.0,25.0,100.0,6.2,8.5,22.0,90.0,8.5,11.5,30.0,110.0,1000.0
YXU3JXN4,06/12/2023,09:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Tuzla City,Siroki Brijeg,ROUND 14,2.35,3.15,2.87,1.44,2.4,1.04,9.0,1.34,2.75,2.0,1.65,3.3,1.24,7.0,1.08,1.78,1.83,,,,,8.5,8.5,14.5,35.0,7.3,6.1,10.5,25.0,11.0,9.25,14.5,35.0,24.0,21.0,32.0,75.0,600.0
SSDfklOb,06/12/2023,09:30,CAMEROON - ELITE ONE,Colombe,Canon Yaounde,ROUND 10,2.45,2.82,2.9,1.44,2.3,1.05,7.95,1.31,3.04,1.93,1.7,3.48,1.24,7.5,1.05,1.77,2.0,,,,,8.0,7.3,12.5,30.0,6.8,4.9,8.5,21.0,10.5,7.7,10.25,25.0,22.0,16.0,22.0,40.0,250.0
YHvaPQUI,06/12/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Spaeri,Telavi,RELEGATION ,2.9,3.5,2.07,1.26,3.5,1.02,13.4,1.16,4.5,1.55,2.15,2.42,1.5,4.2,1.18,1.52,2.46,,,,,14.0,8.75,10.25,17.0,10.75,6.4,7.5,12.5,15.0,9.0,9.75,16.5,29.0,17.5,19.5,30.0,150.0
lxFjjU8h,06/12/2023,10:00,CAMEROON - ELITE ONE,Bamboutos FC,Bamenda,ROUND 10,1.57,3.45,5.4,1.37,2.47,1.01,11.0,1.24,3.48,1.78,1.85,2.93,1.33,5.5,1.11,1.82,1.94,,,,,9.75,11.5,26.0,80.0,6.0,6.1,14.0,45.0,6.6,6.7,13.0,45.0,10.0,10.0,19.0,55.0,350.0
xfVBQace,06/12/2023,10:00,UGANDA - PREMIER LEAGUE,Busoga,Maroons,ROUND 10,3.15,3.0,2.2,1.47,2.22,,,1.39,2.67,2.15,1.55,4.15,1.18,7.3,1.06,1.92,1.84,,,,,7.3,5.5,8.25,17.0,7.0,5.2,7.8,16.5,12.5,9.5,13.0,27.0,32.0,24.0,32.0,60.0,500.0
4666nsKE,06/12/2023,10:00,UGANDA - PREMIER LEAGUE,Mbarara City,Kampala City,ROUND 10,3.1,3.05,2.18,1.44,2.3,,,1.33,2.91,2.05,1.62,3.65,1.22,6.85,1.07,1.91,1.85,,,,,8.0,5.9,8.5,17.0,7.3,5.3,7.6,15.0,13.0,9.25,12.0,25.0,32.0,23.0,30.0,55.0,400.0
p48al8w5,06/12/2023,11:00,CAMEROON - ELITE ONE,Gazelle,Union Douala,ROUND 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nVNvdEc4,06/12/2023,11:00,CAMEROON - ELITE ONE,UMS de Loum,Avion Academy,ROUND 10,2.22,2.87,3.2,1.44,2.3,1.05,7.95,1.31,3.04,1.93,1.7,3.48,1.24,7.5,1.06,1.78,1.99,,,,,8.0,8.25,14.5,35.0,6.2,5.0,9.25,22.0,9.0,7.4,10.5,26.0,18.5,15.0,22.0,45.0,300.0
Ctc4eUjm,06/12/2023,11:00,EGYPT - PREMIER LEAGUE,ZED,Al Ahly,ROUND 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eev1dAys,06/12/2023,11:00,EGYPT - PREMIER LEAGUE,El Gouna,Pyramids,ROUND 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNQSbGDo,06/12/2023,11:00,CAMEROON - ELITE ONE,Victoria United,Fauve Azur Elite,ROUND 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WzVjqBQe,06/12/2023,11:00,SLOVENIA - PRVA LIGA,Aluminij,Domzale,ROUND 18,2.87,3.15,2.4,1.42,2.57,1.07,7.1,1.31,3.2,1.93,1.82,3.1,1.32,5.4,1.12,1.7,2.05,,,1.57,2.32,7.1,8.25,12.0,25.0,9.25,6.1,9.0,19.5,15.0,10.25,13.0,28.0,35.0,24.0,30.0,55.0,400.0
fFFniAgn,06/12/2023,11:00,CAMEROON - ELITE ONE,Aigle Royal,Les Astres,ROUND 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruCrhjvt,06/12/2023,11:30,CAMEROON - ELITE ONE,Fortuna Mfou,Dynamo Douala,ROUND 10,4.35,3.35,1.72,1.45,2.27,1.05,8.0,1.4,2.64,2.07,1.6,4.25,1.17,8.0,1.05,1.97,1.79,,,1.7,1.91,7.9,5.0,6.2,10.75,8.75,5.7,7.2,12.5,18.5,12.5,15.0,26.0,55.0,37.0,40.0,75.0,600.0
zHVFsohk,06/12/2023,11:30,INDIA - ISL,Mohun Bagan,Odisha FC,-,1.8,4.0,4.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.53,2.38,1.78,2.03,1.25,3.8,17.0,15.0,23.0,41.0,10.0,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,126.0
0EPWczTi,06/12/2023,12:00,CAMEROON - ELITE ONE,Stade Renard,Cotonsport,ROUND 10,2.35,2.95,2.9,1.55,2.07,1.08,5.9,1.53,2.2,2.64,1.4,5.25,1.11,11.0,1.01,2.16,1.66,,,,,6.2,5.7,10.5,27.0,5.0,5.2,9.75,25.0,8.25,8.5,16.0,40.0,18.5,19.5,37.0,100.0,101.0
v1reu0oC,06/12/2023,12:00,NIGERIA - NPFL,Plateau United,Enugu Rangers,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6mpmsMGa,06/12/2023,12:00,NIGERIA - NPFL,Abia Warriors,Sporting Lagos,ROUND 12,1.7,3.2,5.4,1.6,2.07,1.08,6.5,1.55,2.15,2.57,1.39,4.5,1.13,,,2.47,1.42,,,,,5.8,9.75,29.0,120.0,4.4,6.9,21.0,90.0,6.1,9.5,28.0,120.0,12.0,19.0,55.0,250.0,
pEDewvGO,06/12/2023,12:00,NIGERIA - NPFL,Heartland,Bendel,ROUND 12,2.27,3.0,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALjvqrnm,06/12/2023,12:00,NIGERIA - NPFL,Kano Pillars,Akwa United,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vw08l4OP,06/12/2023,12:00,NIGERIA - NPFL,Kwara,Doma United,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bH1w2NhP,06/12/2023,12:00,NIGERIA - NPFL,Sunshine Stars,Shooting,ROUND 12,1.85,3.2,4.3,1.57,2.12,1.07,6.8,1.52,2.22,2.47,1.42,4.3,1.14,,,2.25,1.5,1.8,1.9,,,6.4,8.5,21.0,75.0,4.9,6.5,16.5,60.0,7.1,9.5,23.0,80.0,14.5,19.5,50.0,175.0,
2T4HpySe,06/12/2023,12:00,SERBIA - PRVA LIGA,Dubocica,Radnicki Beograd,ROUND 16,1.55,3.55,5.6,1.44,2.3,1.05,8.0,1.36,2.79,2.07,1.6,3.86,1.2,8.0,1.05,2.1,1.7,,,,,7.9,10.25,25.0,90.0,4.6,6.2,15.5,55.0,5.3,7.2,17.0,60.0,8.75,11.75,28.0,90.0,101.0
WUizpOWt,06/12/2023,12:00,NIGERIA - NPFL,Niger Tornadoes,Remo Stars,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6NEivK0I,06/12/2023,12:00,NIGERIA - NPFL,Lobi Stars,Gombe,ROUND 12,1.55,4.0,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6JfQ8h13,06/12/2023,12:00,SPAIN - COPA DEL REY,Andratx,Real Sociedad,1/32-FINALS,15.0,7.0,1.18,1.28,3.52,1.01,15.5,1.15,4.4,1.6,2.3,2.32,1.47,3.65,1.2,2.32,1.47,,,4.5,1.19,13.0,7.0,5.5,6.5,26.0,13.0,11.0,12.0,51.0,34.0,34.0,41.0,201.0,101.0,81.0,101.0,501.0
hlY6LVp9,06/12/2023,12:00,SPAIN - COPA DEL REY,Arenteiro,Burgos CF,1/32-FINALS,3.2,3.3,2.3,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.95,1.8,3.0,1.38,1.63,2.25,8.0,7.0,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,351.0
M9cx6joM,06/12/2023,12:00,SPAIN - COPA DEL REY,Terrassa,Alaves,1/32-FINALS,9.0,5.5,1.3,1.33,3.25,1.04,12.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,2.2,1.62,,,3.45,1.3,12.0,6.5,6.0,7.5,21.0,10.0,9.0,12.0,41.0,26.0,26.0,29.0,126.0,67.0,67.0,81.0,501.0
zDNBKk0F,06/12/2023,12:00,SPAIN - COPA DEL REY,Unionistas,Gijon,1/32-FINALS,4.33,3.5,1.85,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.05,1.7,4.0,1.23,1.98,1.88,7.5,6.0,8.0,15.0,9.5,6.5,9.0,17.0,21.0,15.0,19.0,34.0,51.0,41.0,41.0,67.0,501.0
86H9GYu1,06/12/2023,12:15,ITALY - SERIE C,Lucchese,Juventus U23,GROUP B ,2.07,3.05,3.75,1.57,2.32,1.1,5.8,1.45,2.55,2.32,1.55,4.1,1.2,7.1,1.06,2.0,1.72,2.05,1.72,,,5.8,8.5,18.5,60.0,6.0,5.9,13.0,40.0,9.0,8.75,17.0,55.0,19.0,18.5,35.0,100.0,1000.0
IsCGkuEq,06/12/2023,13:00,CZECH REPUBLIC - FORTUNA:LIGA,Jablonec,Teplice,ROUND 17,1.75,3.4,4.75,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.05,1.7,1.75,2.05,1.19,4.5,8.0,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,19.0,51.0,13.0,15.0,34.0,67.0,451.0
YgCIXCi5,06/12/2023,13:00,CZECH REPUBLIC - FORTUNA:LIGA,Mlada Boleslav,Plzen,ROUND 6,3.1,3.25,2.25,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.67,2.1,3.0,1.38,1.63,2.25,11.0,9.0,12.0,21.0,11.0,6.5,9.5,17.0,17.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,151.0
QF72mN48,06/12/2023,13:00,UGANDA - PREMIER LEAGUE,NEC FC,URA SC,ROUND 10,2.2,3.0,3.15,1.47,2.2,,,1.39,2.67,2.15,1.55,4.15,1.18,7.3,1.06,1.92,1.84,,,,,7.3,6.8,12.5,32.0,5.6,5.2,9.5,25.0,8.25,7.7,13.0,35.0,17.0,16.0,27.0,65.0,500.0
8pxGBFYs,06/12/2023,13:00,SPAIN - COPA DEL REY,Malaga,Eldense,1/32-FINALS,2.3,3.2,3.4,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.75,2.0,2.2,1.65,1.35,3.1,9.5,10.0,17.0,34.0,8.0,6.0,12.0,26.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,201.0
OUHx7EI2,06/12/2023,13:30,SLOVENIA - PRVA LIGA,Koper,Maribor,ROUND 18,2.85,3.2,2.4,1.4,2.65,1.06,7.4,1.28,3.35,1.85,1.9,2.95,1.35,5.1,1.13,1.65,2.12,,,1.55,2.35,7.4,9.0,13.0,26.0,9.25,6.2,9.0,18.5,15.0,10.0,12.5,25.0,35.0,24.0,29.0,50.0,350.0
ENGLK5g8,06/12/2023,14:00,ITALY - SERIE C,Olbia,Rimini,GROUP B ,2.6,2.87,2.87,1.57,2.3,1.11,5.7,1.47,2.52,2.35,1.53,4.15,1.19,7.2,1.06,1.95,1.75,2.42,1.52,,,5.7,7.5,14.0,35.0,6.5,5.6,10.5,27.0,11.5,10.25,15.5,40.0,30.0,26.0,40.0,90.0,900.0
MZ6fvUx6,06/12/2023,14:00,MOROCCO - BOTOLA PRO,Wydad,Mouloudia Oujda,ROUND 7,1.29,5.5,8.5,1.36,3.0,1.05,11.0,1.29,3.5,1.85,1.95,3.25,1.33,6.0,1.13,2.5,1.5,1.28,3.55,1.1,7.0,11.0,17.0,41.0,126.0,6.0,11.0,26.0,81.0,5.5,10.0,34.0,67.0,7.0,13.0,41.0,101.0,101.0
8rokN5I8,06/12/2023,14:00,GERMANY - DFB POKAL,Saarbrucken,Eintracht Frankfurt,1/8-FINALS,5.25,4.5,1.57,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.67,2.1,4.8,1.18,2.38,1.55,17.0,9.5,8.5,12.0,17.0,8.5,8.5,12.0,29.0,17.0,15.0,21.0,51.0,41.0,34.0,41.0,151.0
4AvbLqmL,06/12/2023,14:00,GERMANY - DFB POKAL,Bayer Leverkusen,Paderborn,1/8-FINALS,1.11,10.0,17.0,1.17,5.0,1.01,29.0,1.07,9.0,1.29,3.6,1.73,2.0,2.63,1.44,2.05,1.7,1.12,6.4,,,29.0,41.0,81.0,251.0,12.0,19.0,41.0,101.0,8.0,12.0,34.0,67.0,7.0,11.0,29.0,81.0,301.0
63d8fl6g,06/12/2023,14:00,EGYPT - PREMIER LEAGUE,Arab Contractors,El Daklyeh,ROUND 8,1.85,3.1,4.35,1.47,2.32,1.04,7.6,1.36,2.65,2.05,1.62,3.35,1.23,7.5,1.04,1.85,1.75,1.82,1.88,,,7.6,10.0,23.0,80.0,6.3,6.1,14.5,50.0,8.5,8.25,16.0,60.0,16.0,15.5,29.0,90.0,800.0
0vyGmcU6,06/12/2023,14:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Ried,ROUND 13,6.5,4.45,1.42,1.29,3.15,1.03,9.0,1.18,4.35,1.55,2.3,2.32,1.55,3.8,1.22,1.72,2.0,,,2.25,1.6,9.0,8.5,7.6,10.0,21.0,9.0,8.25,10.75,45.0,20.0,16.0,22.0,150.0,60.0,50.0,60.0,400.0
Q3BOE20f,06/12/2023,14:30,SWITZERLAND - SUPER LEAGUE,St. Gallen,Yverdon,ROUND 16,1.33,5.5,8.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,1.67,2.1,1.33,3.3,1.11,6.6,21.0,26.0,41.0,81.0,10.0,11.0,23.0,51.0,8.5,9.0,17.0,41.0,9.5,10.0,21.0,41.0,151.0
llmD91A7,06/12/2023,14:45,ISRAEL - LIGAT HA'AL,H. Beer Sheva,Sakhnin,ROUND 7,1.57,4.2,5.25,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.83,1.83,1.58,2.35,1.17,5.0,12.0,15.0,29.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
23amGeQQ,06/12/2023,15:00,SPAIN - COPA DEL REY,Villanovense,Betis,1/32-FINALS,19.0,6.5,1.18,1.29,3.5,1.04,13.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,2.38,1.53,,,4.65,1.18,13.0,7.5,6.0,6.5,34.0,12.0,11.0,12.0,67.0,41.0,29.0,34.0,251.0,126.0,101.0,101.0,501.0
r1q3WOHK,06/12/2023,15:00,ISRAEL - LIGAT HA'AL,Beitar Jerusalem,Hapoel Jerusalem,ROUND 7,2.15,3.3,3.4,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.1,1.7,1.33,3.3,8.5,9.0,17.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,15.0,41.0,19.0,19.0,29.0,51.0,301.0
zy6bBoN1,06/12/2023,15:00,SPAIN - COPA DEL REY,Valle Egues,Mallorca,1/32-FINALS,11.0,6.5,1.22,1.29,3.5,1.03,15.0,1.18,4.5,1.57,2.35,2.5,1.5,4.33,1.2,2.2,1.62,,,3.9,1.24,15.0,7.5,6.0,7.0,21.0,13.0,10.0,11.0,51.0,26.0,29.0,34.0,126.0,67.0,67.0,81.0,501.0
lKsHb8wd,06/12/2023,15:00,SPAIN - COPA DEL REY,Lugo,Mirandes,1/32-FINALS,2.75,3.3,2.63,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.91,2.68,1.45,1.5,2.5,8.5,8.0,12.0,26.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
ER42A5x8,06/12/2023,15:00,SPAIN - COPA DEL REY,Levante,Amorebieta,1/32-FINALS,1.62,3.75,5.75,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,2.05,1.7,1.6,2.3,1.15,5.5,8.5,13.0,29.0,67.0,6.0,7.0,19.0,51.0,7.0,8.5,19.0,51.0,11.0,15.0,34.0,67.0,501.0
vmuqt1Dk,06/12/2023,15:00,NORWAY - ELITESERIEN,Kristiansund,Valerenga,RELEGATION ,3.25,3.6,2.1,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,,,1.78,1.98,13.0,9.5,12.0,21.0,12.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,29.0,41.0,151.0
x0MQhcVm,06/12/2023,15:00,FRANCE - LIGUE 2,Annecy,Caen,ROUND 17,2.75,3.2,2.6,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.68,1.45,1.5,2.5,8.5,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,251.0
2wd9QrYj,06/12/2023,15:00,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Nijmegen,ROUND 10,1.25,5.75,10.0,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53,4.0,1.22,2.0,1.75,1.25,3.8,,,15.0,26.0,51.0,126.0,7.5,11.0,29.0,67.0,6.5,9.0,23.0,67.0,8.0,11.0,26.0,67.0,401.0
2NwGrwcK,06/12/2023,15:30,HUNGARY - OTP BANK LIGA,Mezokovesd-Zsory,Ferencvaros,ROUND 4,8.0,4.75,1.4,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.91,1.8,6.6,1.11,3.0,1.38,15.0,7.5,7.0,9.0,19.0,9.5,8.5,11.0,41.0,21.0,19.0,26.0,81.0,51.0,51.0,51.0,301.0
As6x7cy1,06/12/2023,16:00,NETHERLANDS - EREDIVISIE,Waalwijk,Ajax,ROUND 7,5.25,4.5,1.53,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.25,1.33,1.53,2.38,5.0,1.17,2.43,1.53,21.0,11.0,10.0,13.0,21.0,9.0,8.5,11.0,34.0,17.0,13.0,19.0,51.0,34.0,34.0,41.0,101.0
4EK2e6U6,06/12/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Universitario de Vinto,ROUND 34,2.0,3.5,3.6,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.8,1.91,2.0,1.8,1.3,3.45,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,17.0,26.0,51.0,251.0
6o7HxCi8,06/12/2023,16:30,SWITZERLAND - SUPER LEAGUE,Lugano,Basel,ROUND 5,1.85,3.75,3.8,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.88,1.98,1.26,3.7,13.0,13.0,21.0,41.0,9.0,7.5,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,21.0,41.0,151.0
hrJZDSE7,06/12/2023,16:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Lausanne Ouchy,ROUND 5,1.36,5.5,7.0,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,2.0,1.73,3.5,1.29,1.67,2.1,1.35,3.1,1.11,6.6,21.0,23.0,41.0,81.0,10.0,11.0,21.0,41.0,8.5,9.0,17.0,41.0,10.0,10.0,21.0,41.0,151.0
